,osmid,y,x,highway,street_count,ref,geometry
930,42432082,40.7228307,-73.9931529,,3,,POINT (-73.9931529 40.7228307)
931,42432083,40.7224082,-73.9916591,traffic_signals,3,,POINT (-73.9916591 40.7224082)
932,42432085,40.71907,-73.99336,traffic_signals,3,,POINT (-73.99336 40.71907)
933,42432091,40.7163967,-73.9845346,,3,,POINT (-73.9845346 40.7163967)
934,42432094,40.7168982,-73.986194,,4,,POINT (-73.986194 40.7168982)
935,42432095,40.7171547,-73.9870412,,4,,POINT (-73.9870412 40.7171547)
936,42432097,40.717409,-73.987879,traffic_signals,4,,POINT (-73.987879 40.717409)
937,42432099,40.71765,-73.988671,traffic_signals,4,,POINT (-73.988671 40.71765)
938,42432102,40.7178944,-73.9894779,,4,,POINT (-73.9894779 40.7178944)
939,42432103,40.7181237,-73.9902319,,4,,POINT (-73.9902319 40.7181237)
940,42432105,40.718269,-73.990716,traffic_signals,3,,POINT (-73.990716 40.718269)
941,42432108,40.7183505,-73.9909824,traffic_signals,3,,POINT (-73.9909824 40.7183505)
942,42432111,40.718851,-73.992621,traffic_signals,3,,POINT (-73.992621 40.718851)
943,42432116,40.7245757,-74.0077807,,3,,POINT (-74.0077807 40.7245757)
944,42432127,40.724055,-74.00438,traffic_signals,4,,POINT (-74.00438 40.724055)
945,42432135,40.723682,-74.003635,traffic_signals,4,,POINT (-74.003635 40.723682)
946,42432142,40.7233191,-74.0029712,traffic_signals,5,,POINT (-74.0029712 40.7233191)
947,42432148,40.7229283,-74.0021754,traffic_signals,4,,POINT (-74.0021754 40.7229283)
948,42432152,40.7225511,-74.0014071,traffic_signals,4,,POINT (-74.0014071 40.7225511)
949,42432156,40.7221828,-74.0006571,traffic_signals,4,,POINT (-74.0006571 40.7221828)
950,42432161,40.721421,-73.999031,traffic_signals,4,,POINT (-73.999031 40.721421)
951,42432165,40.721063,-73.998196,traffic_signals,4,,POINT (-73.998196 40.721063)
952,42432171,40.720705,-73.997349,,3,,POINT (-73.997349 40.720705)
953,42432174,40.7204864,-73.9968212,traffic_signals,4,,POINT (-73.9968212 40.7204864)
954,42432178,40.7201656,-73.9960312,traffic_signals,4,,POINT (-73.9960312 40.7201656)
955,42432181,40.719867,-73.99526,traffic_signals,4,,POINT (-73.99526 40.719867)
956,42432184,40.7194534,-73.9943861,traffic_signals,4,,POINT (-73.9943861 40.7194534)
957,42432191,40.7340688,-73.9996618,traffic_signals,4,,POINT (-73.9996618 40.7340688)
958,42432194,40.734688,-73.999973,traffic_signals,4,,POINT (-73.999973 40.734688)
959,42432199,40.7353213,-74.0003548,traffic_signals,3,,POINT (-74.0003548 40.7353213)
960,42432201,40.735926,-74.000722,,3,,POINT (-74.000722 40.735926)
961,42432205,40.737168,-74.001463,,3,,POINT (-74.001463 40.737168)
962,42432208,40.7376609,-74.001755,traffic_signals,4,,POINT (-74.001755 40.7376609)
963,42432211,40.7381296,-74.0020342,,3,,POINT (-74.0020342 40.7381296)
964,42432214,40.739375,-74.0027775,traffic_signals,3,,POINT (-74.0027775 40.739375)
965,42432218,40.8381008,-73.9362457,,3,,POINT (-73.9362457 40.8381008)
966,42432220,40.838668,-73.93665,stop,3,,POINT (-73.93665 40.838668)
967,42432223,40.8394631,-73.9372062,traffic_signals,3,,POINT (-73.9372062 40.8394631)
968,42432226,40.8398976,-73.9388015,traffic_signals,4,,POINT (-73.9388015 40.8398976)
969,42432228,40.8402585,-73.9396778,traffic_signals,3,,POINT (-73.9396778 40.8402585)
970,42432238,40.7145118,-73.9987971,,3,,POINT (-73.9987971 40.7145118)
971,42432241,40.714995,-73.998866,,3,,POINT (-73.998866 40.714995)
972,42432244,40.7156303,-73.9984926,traffic_signals,4,,POINT (-73.9984926 40.7156303)
973,42432246,40.7168256,-73.9977531,traffic_signals,4,,POINT (-73.9977531 40.7168256)
974,42432250,40.7178782,-73.9971031,traffic_signals,4,,POINT (-73.9971031 40.7178782)
975,42432282,40.7190623,-73.9964715,traffic_signals,4,,POINT (-73.9964715 40.7190623)
976,42432302,40.7216242,-73.9954604,traffic_signals,3,,POINT (-73.9954604 40.7216242)
977,42432305,40.723036,-73.994909,traffic_signals,4,,POINT (-73.994909 40.723036)
978,42432308,40.7247613,-73.9941439,traffic_signals,4,,POINT (-73.9941439 40.7247613)
979,42432352,40.797101,-73.9490776,traffic_signals,4,,POINT (-73.9490776 40.797101)
980,42432376,40.7967335,-73.9488554,stop,3,,POINT (-73.9488554 40.7967335)
981,42432395,40.7966362,-73.9494082,traffic_signals,4,,POINT (-73.9494082 40.7966362)
982,42432436,40.7528159,-73.9813803,traffic_signals,3,,POINT (-73.9813803 40.7528159)
983,42432438,40.7521383,-73.9797729,traffic_signals,4,,POINT (-73.9797729 40.7521383)
984,42432444,40.7507711,-73.9765292,traffic_signals,4,,POINT (-73.9765292 40.7507711)
985,42432451,40.7501096,-73.9749369,traffic_signals,4,,POINT (-73.9749369 40.7501096)
986,42432458,40.7497424,-73.9740722,traffic_signals,3,,POINT (-73.9740722 40.7497424)
987,42432464,40.7491639,-73.9727006,traffic_signals,4,,POINT (-73.9727006 40.7491639)
988,42432540,40.7484102,-73.9709247,,4,,POINT (-73.9709247 40.7484102)
989,42432556,40.7769031,-73.9754712,traffic_signals,3,,POINT (-73.9754712 40.7769031)
990,42432558,40.7781042,-73.9783086,traffic_signals,4,,POINT (-73.9783086 40.7781042)
991,42432564,40.779284,-73.9811164,traffic_signals,4,,POINT (-73.9811164 40.779284)
992,42432572,40.7810707,-73.9853731,traffic_signals,3,,POINT (-73.9853731 40.7810707)
993,42432580,40.7579096,-73.9776624,traffic_signals,4,,POINT (-73.9776624 40.7579096)
994,42432585,40.7604633,-73.9837062,traffic_signals,4,,POINT (-73.9837062 40.7604633)
995,42432589,40.7616677,-73.9865661,traffic_signals,4,,POINT (-73.9865661 40.7616677)
996,42432594,40.7628617,-73.9894017,traffic_signals,4,,POINT (-73.9894017 40.7628617)
997,42432598,40.7640575,-73.9922415,traffic_signals,4,,POINT (-73.9922415 40.7640575)
998,42432605,40.7662041,-73.9973383,traffic_signals,3,,POINT (-73.9973383 40.7662041)
999,42432659,40.8204537,-73.9362503,traffic_signals,5,,POINT (-73.9362503 40.8204537)
1000,42432665,40.8211205,-73.9357508,traffic_signals,3,,POINT (-73.9357508 40.8211205)
1001,42432669,40.8217395,-73.9352815,,2,,POINT (-73.9352815 40.8217395)
1002,42432679,40.705797,-74.009866,,3,,POINT (-74.009866 40.705797)
1003,42432693,40.7554134,-73.9794895,traffic_signals,4,,POINT (-73.9794895 40.7554134)
1004,42432700,40.7591595,-73.9883858,traffic_signals,4,,POINT (-73.9883858 40.7591595)
1005,42432703,40.7603553,-73.9912267,traffic_signals,4,,POINT (-73.9912267 40.7603553)
1006,42432706,40.7615516,-73.9940688,traffic_signals,4,,POINT (-73.9940688 40.7615516)
1007,42432720,40.859573,-73.91911,,1,,POINT (-73.91911 40.859573)
1008,42432722,40.859898,-73.919846,,3,,POINT (-73.919846 40.859898)
1009,42432736,40.7987264,-73.9595472,traffic_signals,3,,POINT (-73.9595472 40.7987264)
1010,42432737,40.7993269,-73.9609798,traffic_signals,4,,POINT (-73.9609798 40.7993269)
1011,42432744,40.7999177,-73.962392,traffic_signals,4,,POINT (-73.962392 40.7999177)
1012,42432756,40.8011071,-73.9651957,traffic_signals,4,,POINT (-73.9651957 40.8011071)
1013,42432764,40.802938,-73.96956,,3,,POINT (-73.96956 40.802938)
1014,42432785,40.8615543,-73.9247102,traffic_signals,4,,POINT (-73.9247102 40.8615543)
1015,42432789,40.8625952,-73.925381,traffic_signals,3,,POINT (-73.925381 40.8625952)
1016,42432795,40.864525,-73.92662,traffic_signals,3,,POINT (-73.92662 40.864525)
1017,42432799,40.8661784,-73.9280465,traffic_signals,3,,POINT (-73.9280465 40.8661784)
1018,42432802,40.866743,-73.928722,traffic_signals,4,,POINT (-73.928722 40.866743)
1019,42432805,40.8672563,-73.9293463,,3,,POINT (-73.9293463 40.8672563)
1020,42432818,40.7629723,-73.9739744,traffic_signals,4,,POINT (-73.9739744 40.7629723)
1021,42432825,40.7622945,-73.9723653,traffic_signals,4,,POINT (-73.9723653 40.7622945)
1022,42432834,40.7615775,-73.970671,traffic_signals,4,,POINT (-73.970671 40.7615775)
1023,42432847,40.7609304,-73.9691328,traffic_signals,4,,POINT (-73.9691328 40.7609304)
1024,42432856,40.7602748,-73.9675757,traffic_signals,4,,POINT (-73.9675757 40.7602748)
1025,42432861,40.7593168,-73.9653081,traffic_signals,4,,POINT (-73.9653081 40.7593168)
1026,42432871,40.7573667,-73.9606728,traffic_signals,4,,POINT (-73.9606728 40.7573667)
1027,42432875,40.7571963,-73.9602633,turning_circle,1,,POINT (-73.9602633 40.7571963)
1028,42432882,40.872249,-73.919458,,3,,POINT (-73.919458 40.872249)
1029,42432889,40.8032512,-73.9526098,traffic_signals,4,,POINT (-73.9526098 40.8032512)
1030,42432894,40.8041987,-73.9527337,traffic_signals,4,,POINT (-73.9527337 40.8041987)
1031,42432897,40.8050309,-73.9527655,traffic_signals,4,,POINT (-73.9527655 40.8050309)
1032,42432900,40.805867,-73.9528064,traffic_signals,4,,POINT (-73.9528064 40.805867)
1033,42432905,40.8075507,-73.9529047,traffic_signals,4,,POINT (-73.9529047 40.8075507)
1034,42432917,40.8083967,-73.9529558,traffic_signals,4,,POINT (-73.9529558 40.8083967)
1035,42432926,40.8092377,-73.953005,traffic_signals,4,,POINT (-73.953005 40.8092377)
1036,42432928,40.8101047,-73.9531089,traffic_signals,5,,POINT (-73.9531089 40.8101047)
1037,42432929,40.8107673,-73.9525905,traffic_signals,4,,POINT (-73.9525905 40.8107673)
1038,42432931,40.811442,-73.952101,,4,,POINT (-73.952101 40.811442)
1039,42432932,40.8120151,-73.9515008,traffic_signals,4,,POINT (-73.9515008 40.8120151)
1040,42432933,40.812575,-73.950927,traffic_signals,3,,POINT (-73.950927 40.812575)
1041,42432936,40.813159,-73.95035,traffic_signals,3,,POINT (-73.95035 40.813159)
1042,42432949,40.815692,-73.948677,traffic_signals,3,,POINT (-73.948677 40.815692)
1043,42432950,40.816374,-73.948356,traffic_signals,3,,POINT (-73.948356 40.816374)
1044,42432954,40.8178547,-73.9476667,traffic_signals,3,,POINT (-73.9476667 40.8178547)
1045,42432955,40.8185359,-73.9473494,traffic_signals,3,,POINT (-73.9473494 40.8185359)
1046,42432956,40.8192188,-73.9470312,traffic_signals,3,,POINT (-73.9470312 40.8192188)
1047,42432957,40.819903,-73.9467125,traffic_signals,3,,POINT (-73.9467125 40.819903)
1048,42432960,40.8205827,-73.9463959,traffic_signals,3,,POINT (-73.9463959 40.8205827)
1049,42432961,40.8212618,-73.9460796,traffic_signals,4,,POINT (-73.9460796 40.8212618)
1050,42432963,40.8240402,-73.9447637,traffic_signals,4,,POINT (-73.9447637 40.8240402)
1051,42432967,40.825332,-73.943813,traffic_signals,3,,POINT (-73.943813 40.825332)
1052,42432970,40.825956,-73.943357,traffic_signals,4,,POINT (-73.943357 40.825956)
1053,42432974,40.8273441,-73.9427817,traffic_signals,4,,POINT (-73.9427817 40.8273441)
1054,42432980,40.8294451,-73.9419432,traffic_signals,4,,POINT (-73.9419432 40.8294451)
1055,42432983,40.83016,-73.941667,traffic_signals,3,,POINT (-73.941667 40.83016)
1056,42432985,40.830891,-73.941368,traffic_signals,4,,POINT (-73.941368 40.830891)
1057,42432990,40.8323747,-73.9408792,traffic_signals,4,,POINT (-73.9408792 40.8323747)
1058,42432992,40.833098,-73.940653,traffic_signals,4,,POINT (-73.940653 40.833098)
1059,42432994,40.833786,-73.94036,traffic_signals,4,,POINT (-73.94036 40.833786)
1060,42432999,40.8344923,-73.940048,traffic_signals,4,,POINT (-73.940048 40.8344923)
1061,42433011,40.8350754,-73.9397872,,3,,POINT (-73.9397872 40.8350754)
1062,42433014,40.8358221,-73.9398835,traffic_signals,4,,POINT (-73.9398835 40.8358221)
1063,42433017,40.8361153,-73.9400362,,3,,POINT (-73.9400362 40.8361153)
1064,42433020,40.8369643,-73.9401714,traffic_signals,4,,POINT (-73.9401714 40.8369643)
1065,42433024,40.837714,-73.939994,traffic_signals,4,,POINT (-73.939994 40.837714)
1066,42433027,40.8385135,-73.9398455,traffic_signals,4,,POINT (-73.9398455 40.8385135)
1067,42433030,40.8395698,-73.9398826,traffic_signals,4,,POINT (-73.9398826 40.8395698)
1068,42433035,40.8409552,-73.9394727,traffic_signals,4,,POINT (-73.9394727 40.8409552)
1069,42433041,40.8422438,-73.9388621,traffic_signals,3,,POINT (-73.9388621 40.8422438)
1070,42433043,40.8429055,-73.9384302,traffic_signals,5,,POINT (-73.9384302 40.8429055)
1071,42433044,40.843501,-73.937982,traffic_signals,4,,POINT (-73.937982 40.843501)
1072,42433046,40.844788,-73.937043,traffic_signals,4,,POINT (-73.937043 40.844788)
1073,42433057,40.845434,-73.93657,traffic_signals,4,,POINT (-73.93657 40.845434)
1074,42433058,40.846105,-73.936078,traffic_signals,4,,POINT (-73.936078 40.846105)
1075,42433060,40.846727,-73.935622,traffic_signals,4,,POINT (-73.935622 40.846727)
1076,42433062,40.847358,-73.935172,traffic_signals,4,,POINT (-73.935172 40.847358)
1077,42433064,40.8479996,-73.9346943,traffic_signals,4,,POINT (-73.9346943 40.8479996)
1078,42433066,40.849321,-73.933731,traffic_signals,4,,POINT (-73.933731 40.849321)
1079,42433068,40.849895,-73.93331,traffic_signals,4,,POINT (-73.93331 40.849895)
1080,42433069,40.850506,-73.932861,traffic_signals,4,,POINT (-73.932861 40.850506)
1081,42433072,40.851095,-73.932433,traffic_signals,4,,POINT (-73.932433 40.851095)
1082,42433075,40.851696,-73.931995,traffic_signals,4,,POINT (-73.931995 40.851696)
1083,42433077,40.85238,-73.931495,traffic_signals,4,,POINT (-73.931495 40.85238)
1084,42433080,40.853062,-73.930996,traffic_signals,4,,POINT (-73.930996 40.853062)
1085,42433097,40.853685,-73.930539,traffic_signals,4,,POINT (-73.930539 40.853685)
1086,42433107,40.85431,-73.930082,traffic_signals,4,,POINT (-73.930082 40.85431)
1087,42433115,40.854908,-73.929644,traffic_signals,4,,POINT (-73.929644 40.854908)
1088,42433138,40.856606,-73.928411,traffic_signals,3,,POINT (-73.928411 40.856606)
1089,42433151,40.8568009,-73.928266,traffic_signals,4,,POINT (-73.928266 40.8568009)
1090,42433161,40.7990263,-73.9524352,traffic_signals,3,,POINT (-73.9524352 40.7990263)
1091,42433163,40.799843,-73.952458,,4,,POINT (-73.952458 40.799843)
1092,42433165,40.801527,-73.952555,traffic_signals,4,,POINT (-73.952555 40.801527)
1093,42433173,40.8023668,-73.9525802,traffic_signals,4,,POINT (-73.9525802 40.8023668)
1094,42433205,40.7082119,-74.0020192,,3,,POINT (-74.0020192 40.7082119)
1095,42433212,40.7077587,-74.0016829,,3,,POINT (-74.0016829 40.7077587)
1096,42433218,40.7072871,-74.0013173,,3,,POINT (-74.0013173 40.7072871)
1097,42433229,40.708846,-74.002503,traffic_signals,3,,POINT (-74.002503 40.708846)
1098,42433231,40.7082735,-74.0018952,,4,,POINT (-74.0018952 40.7082735)
1099,42433237,40.7078766,-74.0014687,,3,,POINT (-74.0014687 40.7078766)
1100,42433243,40.7074423,-74.0010203,,3,,POINT (-74.0010203 40.7074423)
1101,42433252,40.7953672,-73.9694159,traffic_signals,3,,POINT (-73.9694159 40.7953672)
1102,42433256,40.7971483,-73.9736411,,3,,POINT (-73.9736411 40.7971483)
1103,42433260,40.733439,-74.001103,,3,,POINT (-74.001103 40.733439)
1104,42433261,40.733843,-74.001205,,5,,POINT (-74.001205 40.733843)
1105,42433264,40.734483,-74.001389,,4,,POINT (-74.001389 40.734483)
1106,42433269,40.7351323,-74.00158,,4,,POINT (-74.00158 40.7351323)
1107,42433272,40.7357626,-74.0017616,traffic_signals,3,,POINT (-74.0017616 40.7357626)
1108,42433275,40.7364365,-74.0019538,,4,,POINT (-74.0019538 40.7364365)
1109,42433278,40.737066,-74.002136,,3,,POINT (-74.002136 40.737066)
1110,42433281,40.732215,-73.998612,traffic_signals,4,,POINT (-73.998612 40.732215)
1111,42433282,40.7332427,-74.0007095,,3,,POINT (-74.0007095 40.7332427)
1112,42433286,40.7336966,-74.0016383,,3,,POINT (-74.0016383 40.7336966)
1113,42433292,40.729978,-73.994064,,4,,POINT (-73.994064 40.729978)
1114,42433295,40.73035,-73.994822,,4,,POINT (-73.994822 40.73035)
1115,42433298,40.7307232,-73.9955715,traffic_signals,4,,POINT (-73.9955715 40.7307232)
1116,42433302,40.7113819,-73.9967699,traffic_signals,3,,POINT (-73.9967699 40.7113819)
1117,42433324,40.7097491,-73.9963799,,3,,POINT (-73.9963799 40.7097491)
1118,42433330,40.707905,-74.006021,,3,,POINT (-74.006021 40.707905)
1119,42433339,40.8322331,-73.9424802,traffic_signals,3,,POINT (-73.9424802 40.8322331)
1120,42433346,40.85623,-73.926863,,3,,POINT (-73.926863 40.85623)
1121,42433354,40.7318592,-73.9966451,,3,,POINT (-73.9966451 40.7318592)
1122,42433356,40.731209,-73.995119,,3,,POINT (-73.995119 40.731209)
1123,42433377,40.7846006,-73.9419442,,3,,POINT (-73.9419442 40.7846006)
1124,42433385,40.7836354,-73.9435282,,3,,POINT (-73.9435282 40.7836354)
1125,42433421,40.7797186,-73.9438959,,3,,POINT (-73.9438959 40.7797186)
1126,42433422,40.7792164,-73.9435413,,3,,POINT (-73.9435413 40.7792164)
1127,42433431,40.7949399,-73.9302797,motorway_junction,3,16,POINT (-73.9302797 40.7949399)
1128,42433490,40.7852012,-73.9405145,,3,,POINT (-73.9405145 40.7852012)
1129,42433513,40.7887043,-73.9378563,stop,3,,POINT (-73.9378563 40.7887043)
1130,42433537,40.7134688,-73.9972984,traffic_signals,4,,POINT (-73.9972984 40.7134688)
1131,42433539,40.7136968,-73.9945593,traffic_signals,4,,POINT (-73.9945593 40.7136968)
1132,42433542,40.7137475,-73.9939452,traffic_signals,5,,POINT (-73.9939452 40.7137475)
1133,42433543,40.7138283,-73.9929765,,3,,POINT (-73.9929765 40.7138283)
1134,42433545,40.713869,-73.9924861,traffic_signals,4,,POINT (-73.9924861 40.713869)
1135,42433550,40.7141843,-73.988696,traffic_signals,3,,POINT (-73.988696 40.7141843)
1136,42433551,40.714317,-73.9871695,traffic_signals,4,,POINT (-73.9871695 40.714317)
1137,42433553,40.714466,-73.9853259,,3,,POINT (-73.9853259 40.714466)
1138,42433554,40.7145165,-73.9847045,traffic_signals,4,,POINT (-73.9847045 40.7145165)
1139,42433564,40.7827163,-73.971237,traffic_signals,3,,POINT (-73.971237 40.7827163)
1140,42433565,40.7839166,-73.9740729,traffic_signals,4,,POINT (-73.9740729 40.7839166)
1141,42433567,40.7851032,-73.9768937,traffic_signals,4,,POINT (-73.9768937 40.7851032)
1142,42433569,40.7868921,-73.9812269,traffic_signals,3,,POINT (-73.9812269 40.7868921)
1143,42433573,40.7208693,-74.0039188,traffic_signals,3,,POINT (-74.0039188 40.7208693)
1144,42433574,40.721995,-74.002971,traffic_signals,4,,POINT (-74.002971 40.721995)
1145,42433577,40.724166,-74.001127,traffic_signals,4,,POINT (-74.001127 40.724166)
1146,42433578,40.725382,-74.000101,,4,,POINT (-74.000101 40.725382)
1147,42433581,40.7266087,-73.9990701,,4,,POINT (-73.9990701 40.7266087)
1148,42433587,40.7295629,-73.9965691,traffic_signals,3,,POINT (-73.9965691 40.7295629)
1149,42433604,40.7509597,-73.9827265,traffic_signals,4,,POINT (-73.9827265 40.7509597)
1150,42433611,40.753517,-73.988787,traffic_signals,4,,POINT (-73.988787 40.753517)
1151,42433620,40.754707,-73.991633,traffic_signals,4,,POINT (-73.991633 40.754707)
1152,42433625,40.7559104,-73.9944724,traffic_signals,4,,POINT (-73.9944724 40.7559104)
1153,42433644,40.7571027,-73.9973132,traffic_signals,4,,POINT (-73.9973132 40.7571027)
1154,42433712,40.7061729,-74.0179342,,3,,POINT (-74.0179342 40.7061729)
1155,42433715,40.7068458,-74.0175734,,4,,POINT (-74.0175734 40.7068458)
1156,42433718,40.7074706,-74.0171135,,4,,POINT (-74.0171135 40.7074706)
1157,42433743,40.7994661,-73.9553635,traffic_signals,3,,POINT (-73.9553635 40.7994661)
1158,42433779,40.8173165,-73.9386193,traffic_signals,4,,POINT (-73.9386193 40.8173165)
1159,42433781,40.8185042,-73.9414703,traffic_signals,4,,POINT (-73.9414703 40.8185042)
1160,42433785,40.819674,-73.9442303,traffic_signals,4,,POINT (-73.9442303 40.819674)
1161,42433789,40.820255,-73.945613,traffic_signals,4,,POINT (-73.945613 40.820255)
1162,42433797,40.8220613,-73.9499097,traffic_signals,4,,POINT (-73.9499097 40.8220613)
