,u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,bridge,tunnel,width,junction
9296,5161246307,42440804,0,"[420358888, 420358886]",Canal Street,primary,25 mph,False,"[False, True]",84.53099999999999,"LINESTRING (-73.9960723 40.7162403, -73.9962157 40.7162936, -73.9965879 40.716422, -73.996925 40.7165415, -73.9969813 40.7165615)","['5', '4']",,,,,,
9297,5161246307,5161246301,0,464963297,Bowery,primary,25 mph,False,True,49.559000000000005,"LINESTRING (-73.9960723 40.7162403, -73.9960106 40.7163401, -73.9958234 40.7166441)",,,,,,,
9298,5161246307,588455736,0,511905952,Manhattan Bridge,trunk,35 mph,True,False,79.247,"LINESTRING (-73.9960723 40.7162403, -73.9960714 40.7161463, -73.9960634 40.7160963, -73.9960506 40.7160524, -73.9960303 40.7160134, -73.9957449 40.7155833)",2,,,,,,
9299,5163687759,42454660,0,"[5671579, 5673372]","['Riverview Terrace', 'Sutton Square']",residential,25 mph,False,True,73.733,"LINESTRING (-73.9594365 40.7578199, -73.9594641 40.7577829, -73.9594669 40.7577796, -73.9594709 40.757776, -73.9594747 40.7577736, -73.9594784 40.757772, -73.9594855 40.7577697, -73.9594962 40.7577665, -73.9595112 40.7577646, -73.9595257 40.7577649, -73.9595421 40.7577684, -73.9595569 40.7577745, -73.9600533 40.7579859, -73.9601802 40.7580412)",,,,,,,
9300,5165632724,42430639,0,"[808473896, 46481748]",West 35th Street,unclassified,,True,False,92.05,"LINESTRING (-74.0005227 40.756043, -74.0006628 40.7561021, -74.0007967 40.7561587, -74.0013582 40.7563885, -74.0014797 40.7564426)",,,,,,,
9301,5173594703,3630219668,0,954541805,Delancey Street,residential,25 mph,True,False,75.038,"LINESTRING (-73.9848249 40.7176795, -73.9856527 40.717928)",1,,,,,,
9302,5173594703,42437071,0,5671400,Attorney Street,residential,25 mph,True,False,136.99800000000002,"LINESTRING (-73.9848249 40.7176795, -73.9847973 40.7177333, -73.9842523 40.7187817, -73.9842294 40.7188259)",,,,,,,
9303,5174867983,42437118,0,533394975,Rivington Street,residential,,False,True,58.549,"LINESTRING (-73.9794215 40.7173006, -73.9794275 40.7173459, -73.9794691 40.717378, -73.9797358 40.7174648, -73.9798713 40.7175089, -73.9799952 40.7175542)",,,,,,,
9304,5216470727,42436763,0,539024459,Grand Street,residential,25 mph,True,False,60.493,"LINESTRING (-74.0050623 40.7230023, -74.0049189 40.722961, -74.0048836 40.7229508, -74.004808 40.7229215, -74.0044949 40.7227704, -74.0044354 40.7227417)",,,,,,,
9305,5216470727,42430143,0,539024460,6th Avenue,primary,25 mph,True,False,73.062,"LINESTRING (-74.0050623 40.7230023, -74.0050372 40.7230671, -74.0049328 40.7232923, -74.0048193 40.7235436, -74.004786 40.723625)",4,,,,,,
9306,5286408252,685164634,0,488376502,20th Street Loop,residential,25 mph,False,True,12.782,"LINESTRING (-73.9777098 40.7340722, -73.9777539 40.7340098, -73.977781 40.7339707)",,,,,,,
9307,5286408252,42439181,0,"[525727824, 551074012, 988992295]",East 20th Street,tertiary,25 mph,False,False,211.289,"LINESTRING (-73.9777098 40.7340722, -73.977784 40.7341052, -73.9782534 40.7343019, -73.9791445 40.7346772, -73.9794667 40.7348118, -73.9797786 40.7349436, -73.9798949 40.7350036)",2,,,,,,
9308,5286408252,42438362,0,"[551074012, 46201655]",East 20th Street,tertiary,25 mph,False,True,225.57,"LINESTRING (-73.9777098 40.7340722, -73.9776346 40.7340384, -73.9773905 40.7339337, -73.9759608 40.7333368, -73.9754425 40.733121, -73.9753697 40.7330871)",2,,,,,,
9309,5333189421,5333189422,0,552379873,,secondary_link,,False,True,10.035,"LINESTRING (-73.9355196 40.8314909, -73.9356297 40.8315256)",,,,,,,
9310,5333189421,589927903,0,"[46240036, 953306974]",Frederick Douglass Boulevard,"['secondary', 'motorway_link']",25 mph,True,False,85.46600000000001,"LINESTRING (-73.9355196 40.8314909, -73.9353985 40.8317343, -73.9353491 40.8318286, -73.9352611 40.8320371, -73.9351854 40.8322164)",1,,,,,,
9311,5333189422,5333189421,0,552379873,,secondary_link,,False,False,10.035,"LINESTRING (-73.9356297 40.8315256, -73.9355196 40.8314909)",,,,,,,
9312,5333189422,5333189424,0,963970593,Frederick Douglass Boulevard,secondary,25 mph,True,False,35.138,"LINESTRING (-73.9356297 40.8315256, -73.9356607 40.8314707, -73.935819 40.8312441)",2,,,,,,
9313,5333189423,5333189424,0,552379874,,secondary_link,,False,True,10.384,"LINESTRING (-73.93571 40.8312003, -73.935819 40.8312441)",,,,,,,
9314,5333189423,5333189421,0,584971526,Frederick Douglass Boulevard,secondary,25 mph,True,False,36.1,"LINESTRING (-73.93571 40.8312003, -73.9355678 40.8314029, -73.9355196 40.8314909)",2,,,,,,
9315,5333189424,5333189423,0,552379874,,secondary_link,,False,False,10.384,"LINESTRING (-73.935819 40.8312441, -73.93571 40.8312003)",,,,,,,
9316,5333189424,42425758,0,963970593,Frederick Douglass Boulevard,secondary,25 mph,True,False,27.992,"LINESTRING (-73.935819 40.8312441, -73.93598 40.8310238)",2,,,,,,
9317,5333189426,5333189423,0,944990227,Frederick Douglass Boulevard,secondary,25 mph,True,False,25.481,"LINESTRING (-73.9358552 40.8309992, -73.93571 40.8312003)",2,,,,,,
9318,5333189426,42425758,0,944990226,,motorway_link,,True,False,10.852,"LINESTRING (-73.9358552 40.8309992, -73.9359108 40.8310111, -73.93598 40.8310238)",1,,,,,,
9319,5333189427,5333189426,0,552379876,Frederick Douglass Boulevard,secondary,25 mph,True,False,33.289,"LINESTRING (-73.9360476 40.8307376, -73.9358552 40.8309992)",2,,,,,,
9320,5333189427,42424551,0,33114090,Harlem River Drive,tertiary,25 mph,True,False,45.893,"LINESTRING (-73.9360476 40.8307376, -73.9357079 40.830593, -73.9356446 40.8305583, -73.9355839 40.8305218)",1,,,,,,
9321,5333189428,5333189427,0,944990225,Frederick Douglass Boulevard,secondary,25 mph,True,False,26.564,"LINESTRING (-73.9362077 40.8305317, -73.9360476 40.8307376)",2,,,,,,
9322,5333189428,42424551,0,33113958,,tertiary_link,,True,False,54.364,"LINESTRING (-73.9362077 40.8305317, -73.9360382 40.8305742, -73.9359909 40.8305821, -73.9359411 40.8305865, -73.9358905 40.8305848, -73.9358374 40.8305786, -73.9357817 40.8305695, -73.9357264 40.830558, -73.9355839 40.8305218)",1,,,,,,
9323,5378284711,42438471,0,5670703,Dover Street,secondary,25 mph,True,False,59.11,"LINESTRING (-74.0008601 40.708794, -74.0007811 40.7087303, -74.0007024 40.7086583, -74.0004737 40.7083535)",,,,,,,
9324,5378686574,7732243573,0,587061864,5th Avenue,secondary,25 mph,True,False,16.752,"LINESTRING (-73.9361896 40.8147982, -73.9362392 40.8146523)",,,,,,,
9325,5378686574,589928003,0,46240152,West 138th Street,residential,,True,False,57.408,"LINESTRING (-73.9361896 40.8147982, -73.9362827 40.8148218, -73.9362974 40.8148244, -73.9366885 40.8148938, -73.9368471 40.8149338)",,,,,,,
9326,5426969134,42436716,0,5670481,,motorway_link,,True,False,84.174,"LINESTRING (-73.9620534 40.7550423, -73.9622873 40.754927, -73.9623294 40.7548949, -73.9623719 40.7548678, -73.9624146 40.7548487, -73.9624604 40.7548329, -73.9625038 40.7548235, -73.9625416 40.754822, -73.9625781 40.7548259, -73.9626285 40.7548378, -73.962663 40.7548496, -73.9627323 40.754879, -73.9629088 40.7549722)",1,,,,,,
9327,5426969134,370924677,0,"[958795915, 32939517, 958130663]",FDR Drive,motorway,40 mph,True,False,249.551,"LINESTRING (-73.9620534 40.7550423, -73.9621488 40.7549516, -73.9622297 40.7548709, -73.9623106 40.7547835, -73.9626987 40.7543344, -73.9634115 40.7535447, -73.9635797 40.7533579, -73.9637246 40.7531899)","['3', '4']",FDR,,,,,
9328,5482291262,3786728788,0,5669544,,motorway_link,,True,False,64.346,"LINESTRING (-73.9324189 40.8044078, -73.932387 40.8042791, -73.9323709 40.8042242, -73.9323451 40.8041749, -73.9323118 40.8041327, -73.9322651 40.804086, -73.9322005 40.8040441, -73.9321454 40.8040187, -73.9320106 40.8039604)",,,,,,,
9329,5482291262,42443118,0,275298553,2nd Avenue,primary,25 mph,True,False,42.744,"LINESTRING (-73.9324189 40.8044078, -73.932625 40.8041309, -73.9326289 40.8041256, -73.9326682 40.8040729)",3,,,,,,
9330,5542680310,5542680313,0,578474028,East 66th Street,residential,,True,False,36.307,"LINESTRING (-73.9634512 40.7658448, -73.9633145 40.7657857, -73.9630757 40.7656844)",1,,,,,,
9331,5542680310,42447235,0,587061845,3rd Avenue,primary,,True,False,11.715,"LINESTRING (-73.9634512 40.7658448, -73.9634241 40.7658832, -73.9633856 40.7659377)",5,,,,,,
9332,5542680312,5542680313,0,579565233,East 66th Street,residential,,False,True,11.658,"LINESTRING (-73.9630103 40.7657768, -73.9630757 40.7656844)",,,,,,,
9333,5542680312,42447235,0,5671475,East 66th Street,tertiary,25 mph,True,False,36.32,"LINESTRING (-73.9630103 40.7657768, -73.9632496 40.7658778, -73.9633856 40.7659377)",1,,,,,,
9334,5542680313,5542680312,0,579565233,East 66th Street,residential,,False,False,11.658,"LINESTRING (-73.9630757 40.7656844, -73.9630103 40.7657768)",,,,,,,
9335,5542680313,5550244688,0,579565234,East 66th Street,residential,,True,False,143.468,"LINESTRING (-73.9630757 40.7656844, -73.9630448 40.765659, -73.9624701 40.765411, -73.962205 40.7652979, -73.9616277 40.7650544, -73.9615991 40.7650445)",,,,,,,
